   0.0000000e+00   2.0000000e+00
   5.0000000e-01   1.9354265e+00
   1.0000000e+00   1.8662529e+00
   1.5000000e+00   1.7915349e+00
   2.0000000e+00   1.7099764e+00
   2.5000000e+00   1.6195613e+00
   3.0000000e+00   1.5182268e+00
   3.5000000e+00   1.4012791e+00
   4.0000000e+00   1.2599381e+00
   4.1758686e+00   1.2018434e+00
   4.3517372e+00   1.1376514e+00
   4.5276058e+00   1.0652833e+00
   4.7034744e+00   9.8127868e-01
   4.7517688e+00   9.5552995e-01
   4.8000632e+00   9.2831653e-01
   4.8483575e+00   8.9940700e-01
   4.8966519e+00   8.6850529e-01
   4.9449463e+00   8.3521980e-01
   4.9932407e+00   7.9907444e-01
   5.0415351e+00   7.5932906e-01
   5.0898295e+00   7.1488502e-01
   5.1309665e+00   6.7186232e-01
   5.1721035e+00   6.2303055e-01
   5.2132406e+00   5.6516221e-01
   5.2543776e+00   4.9124067e-01
   5.2705318e+00   4.5392786e-01
   5.2866860e+00   4.1175981e-01
   5.3028402e+00   3.5942624e-01
   5.3189945e+00   2.7887929e-01
   5.3210365e+00   2.6505432e-01
   5.3230785e+00   2.4966409e-01
   5.3251205e+00   2.3210764e-01
   5.3271626e+00   2.1132549e-01
   5.3278083e+00   2.0383177e-01
   5.3284539e+00   1.9574662e-01
   5.3290996e+00   1.8693254e-01
   5.3297453e+00   1.7719307e-01
   5.3303910e+00   1.6616108e-01
   5.3310367e+00   1.5360658e-01
   5.3316823e+00   1.3861643e-01
   5.3323280e+00   1.1910660e-01
   5.3324917e+00   1.1301851e-01
   5.3326555e+00   1.0621936e-01
   5.3328192e+00   9.8421370e-02
   5.3329829e+00   8.9103285e-02
   5.3330391e+00   8.5412611e-02
   5.3330952e+00   8.1376821e-02
   5.3331514e+00   7.6896031e-02
   5.3332076e+00   7.1815402e-02
   5.3332396e+00   6.8558502e-02
   5.3332717e+00   6.4965760e-02
   5.3333038e+00   6.0925631e-02
   5.3333358e+00   5.6254656e-02
   5.3333427e+00   5.5148073e-02
   5.3333496e+00   5.3995241e-02
   5.3333564e+00   5.2790964e-02
   5.3333633e+00   5.1529044e-02
   5.3333702e+00   5.0202028e-02
   5.3333770e+00   4.8801035e-02
   5.3333839e+00   4.7314643e-02
