   0.0000000e+00   0.0000000e+00
   2.0095091e-05   5.0237628e-05
   4.0190183e-05   1.0047505e-04
   6.0285274e-05   1.5071228e-04
   8.0380366e-05   2.0094930e-04
   1.8085582e-04   4.5213138e-04
   2.8133128e-04   7.0330841e-04
   3.8180674e-04   9.5448040e-04
   4.8228219e-04   1.2056473e-03
   9.8465948e-04   2.4614063e-03
   1.4870368e-03   3.7170392e-03
   1.9894141e-03   4.9725458e-03
   2.4917913e-03   6.2279264e-03
   5.0036778e-03   1.2502937e-02
   7.5155642e-03   1.8774797e-02
   1.0027451e-02   2.5043506e-02
   1.2539337e-02   3.1309067e-02
   2.5098769e-02   6.2589699e-02
   3.7658201e-02   9.3791857e-02
   5.0217634e-02   1.2491574e-01
   6.2777066e-02   1.5596153e-01
   1.2557423e-01   3.1002614e-01
   1.8837139e-01   4.6216789e-01
   2.5116855e-01   6.1241076e-01
   3.1396571e-01   7.6077848e-01
   6.2795151e-01   1.4753037e+00
   9.4193732e-01   2.1463362e+00
   1.2559231e+00   2.7765187e+00
   1.5699089e+00   3.3683449e+00
   2.3668463e+00   4.7142979e+00
   3.1637837e+00   5.8617508e+00
   3.9607211e+00   6.8393556e+00
   4.7576585e+00   7.6728935e+00
   5.7172937e+00   8.5166622e+00
   6.6769289e+00   9.2128198e+00
   7.6365641e+00   9.7862394e+00
   8.5961993e+00   1.0259447e+01
   9.5961993e+00   1.0666054e+01
   1.0596199e+01   1.0998806e+01
   1.1596199e+01   1.1270560e+01
   1.2596199e+01   1.1493007e+01
   1.3596199e+01   1.1675752e+01
   1.4596199e+01   1.1825304e+01
   1.5596199e+01   1.1947441e+01
   1.6596199e+01   1.2047417e+01
   1.7596199e+01   1.2129550e+01
   1.8596199e+01   1.2196765e+01
   1.9596199e+01   1.2251658e+01
   2.0596199e+01   1.2296591e+01
   2.1596199e+01   1.2333505e+01
   2.2596199e+01   1.2363714e+01
   2.3596199e+01   1.2388385e+01
   2.4596199e+01   1.2408580e+01
   2.5596199e+01   1.2425171e+01
   2.6596199e+01   1.2438748e+01
   2.7596199e+01   1.2449836e+01
   2.8596199e+01   1.2458912e+01
   2.9596199e+01   1.2466369e+01
   3.0596199e+01   1.2472471e+01
   3.1596199e+01   1.2477454e+01
   3.2596199e+01   1.2481534e+01
   3.3596199e+01   1.2484885e+01
   3.4596199e+01   1.2487627e+01
   3.5596199e+01   1.2489867e+01
   3.6596199e+01   1.2491700e+01
   3.7447149e+01   1.2493000e+01
   3.8298100e+01   1.2494096e+01
   3.9149050e+01   1.2495019e+01
   4.0000000e+01   1.2495798e+01
