0	1
0.0125	0.375
0.025	0.140625
0.0375	0.052734375
0.05	0.0197753906
0.0625	0.0074157715
0.075	0.0027809143
0.0875	0.0010428429
0.1	0.0003910661
0.1125	0.0001466498
0.125	5.49936667084694E-005
0.1375	2.0622625015676E-005
0.15	7.73348438087851E-006
0.1625	2.90005664282944E-006
0.175	1.08752124106104E-006
0.1875	4.0782046539789E-007
0.2	1.52932674524209E-007
0.2125	5.73497529465783E-008
0.225	2.15061573549669E-008
0.2375	8.06480900811257E-009
0.25	0.000000003
0.2625	1.13411376676583E-009
0.275	4.25292662537186E-010
0.2875	1.59484748451445E-010
0.3	5.98067806692918E-011
0.3125	2.24275427509844E-011
0.325	8.41032853161917E-012
0.3375	3.15387319935719E-012
0.35	1.18270244975895E-012
0.3625	4.43513418659604E-013
0.375	1.66317531997352E-013
0.3875	6.23690744990069E-014
0.4	2.33884029371276E-014
0.4125	8.77065110142284E-015
0.425	3.28899416303356E-015
0.4375	1.23337281113759E-015
0.45	4.62514804176595E-016
0.4625	1.73443051566223E-016
0.475	6.50411443373336E-017
0.4875	2.43904291265001E-017
0.5	9.14641092243754E-018
0.5125	3.42990409591408E-018
0.525	1.28621403596778E-018
0.5375	4.82330263487917E-019
0.55	1.80873848807969E-019
0.5625	6.78276933029883E-020
0.575	2.54353849886206E-020
0.5875	9.53826937073273E-021
0.6	3.57685101402477E-021
0.6125	1.34131913025929E-021
0.625	5.02994673847234E-022
0.6375	1.88623002692713E-022
0.65	7.07336260097672E-023
0.6625	2.65251097536627E-023
0.675	9.94691615762351E-024
0.6875	3.73009355910882E-024
0.7	1.39878508466581E-024
0.7125	5.24544406749677E-025
0.725	1.96704152531129E-025
0.7375	7.37640571991733E-026
0.75	2.766152144969E-026
0.7625	1.03730705436337E-026
0.775	3.88990145386265E-027
0.7875	1.4587130451985E-027
0.8	5.47017391949436E-028
0.8125	2.05131521981038E-028
0.825	7.69243207428894E-029
0.8375	2.88466202785835E-029
0.85	1.08174826044688E-029
0.8625	4.05655597667581E-030
0.875	1.52120849125343E-030
0.8875	5.70453184220035E-031
0.9	2.13919944082513E-031
0.9125	8.02199790309424E-032
0.925	3.00824921366034E-032
0.9375	1.12809345512263E-032
0.95	4.23035045670985E-033
0.9625	1.58638142126619E-033
0.975	5.94893032974823E-034
0.9875	2.23084887365559E-034
1	8.36568327620845E-035
1.0125	3.13713122857817E-035
1.025	1.17642421071681E-035
1.0375	4.41159079018804E-036
1.05	1.65434654632052E-036
1.0625	6.20379954870194E-037
1.075	2.32642483076323E-037
1.0875	8.7240931153621E-038
1.1	3.27153491826079E-038
1.1125	1.22682559434779E-038
1.125	4.60059597880423E-039
1.1375	1.72522349205159E-039
1.15	6.46958809519345E-040
1.1625	2.42609553569754E-040
1.175	9.09785825886578E-041
1.1875	3.41169684707467E-041
1.2	1.279386317653E-041
1.2125	4.79769869119875E-042
1.225	1.79913700919953E-042
1.2375	6.74676378449825E-043
1.25	2.53003641918684E-043
1.2625	9.48763657195066E-044
1.275	3.5578637144815E-044
1.2875	1.33419889293056E-044
1.3	5.0032458484896E-045
1.3125	1.8762171931836E-045
1.325	7.03581447443851E-046
1.3375	2.63843042791444E-046
1.35	9.89411410467915E-047
1.3625	3.71029278925468E-047
1.375	1.39135979597051E-047
1.3875	5.21759923488939E-048
1.4	1.95659971308352E-048
1.4125	7.33724892406321E-049
1.425	2.7514683465237E-049
1.4375	1.03180062994639E-049
1.45	3.86925236229896E-050
1.4625	1.45096963586211E-050
1.475	5.44113613448291E-051
1.4875	2.04042605043109E-051
1.5	7.65159768911659E-052
1.5125	2.86934913341872E-052
1.525	1.07600592503202E-052
1.5375	4.03502221887007E-053
1.55	1.51313333207628E-053
1.5625	5.67424999528604E-054
1.575	2.12784374823227E-054
1.5875	7.979414055871E-055
1.6	2.99228027095162E-055
1.6125	1.12210510160686E-055
1.625	4.20789413102572E-056
1.6375	1.57796029913464E-056
1.65	5.91735112175491E-057
1.6625	2.21900667065809E-057
1.675	8.32127501496785E-058
1.6875	3.12047813061294E-058
1.7	1.17017929897985E-058
1.7125	4.38817237117445E-059
1.725	1.64556463919042E-059
1.7375	6.17086739696407E-060
1.75	2.31407527386153E-060
1.7625	8.67778227698072E-061
1.775	3.25416835386777E-061
1.7875	1.22031313270041E-061
1.8	4.57617424762655E-062
1.8125	1.71606534285996E-062
1.825	6.43524503572484E-063
1.8375	2.41321688839681E-063
1.85	9.04956333148805E-064
1.8625	3.39358624930802E-064
1.875	1.27259484349051E-064
1.8875	4.7722306630894E-065
1.9	1.78958649865852E-065
1.9125	6.71094936996947E-066
1.925	2.51660601373855E-066
1.9375	9.43727255151956E-067
1.95	3.53897720681983E-067
1.9625	1.32711645255744E-067
1.975	4.97668669709039E-068
1.9875	1.8662575114089E-068
2	6.99846566778336E-069

