0	1
0.025	0.975
0.05	0.950625
0.075	0.926859375
0.1	0.9036878906
0.125	0.8810956934
0.15	0.859068301
0.175	0.8375915935
0.2	0.8166518037
0.225	0.7962355086
0.25	0.7763296209
0.275	0.7569213803
0.3	0.7379983458
0.325	0.7195483872
0.35	0.7015596775
0.375	0.6840206856
0.4	0.6669201684
0.425	0.6502471642
0.45	0.6339909851
0.475	0.6181412105
0.5	0.6026876802
0.525	0.5876204882
0.55	0.572929976
0.575	0.5586067266
0.6	0.5446415584
0.625	0.5310255195
0.65	0.5177498815
0.675	0.5048061345
0.7	0.4921859811
0.725	0.4798813316
0.75	0.4678842983
0.775	0.4561871908
0.8	0.4447825111
0.825	0.4336629483
0.85	0.4228213746
0.875	0.4122508402
0.9	0.4019445692
0.925	0.391895955
0.95	0.3820985561
0.975	0.3725460922
1	0.3632324399
1.025	0.3541516289
1.05	0.3452978382
1.075	0.3366653922
1.1	0.3282487574
1.125	0.3200425385
1.15	0.312041475
1.175	0.3042404381
1.2	0.2966344272
1.225	0.2892185665
1.25	0.2819881023
1.275	0.2749383998
1.3	0.2680649398
1.325	0.2613633163
1.35	0.2548292334
1.375	0.2484585026
1.4	0.24224704
1.425	0.236190864
1.45	0.2302860924
1.475	0.2245289401
1.5	0.2189157166
1.525	0.2134428237
1.55	0.2081067531
1.575	0.2029040842
1.6	0.1978314821
1.625	0.1928856951
1.65	0.1880635527
1.675	0.1833619639
1.7	0.1787779148
1.725	0.1743084669
1.75	0.1699507552
1.775	0.1657019864
1.8	0.1615594367
1.825	0.1575204508
1.85	0.1535824395
1.875	0.1497428785
1.9	0.1459993066
1.925	0.1423493239
1.95	0.1387905908
1.975	0.135320826
2	0.1319378054

