   0.0000000e+00   1.0000000e+00   0.0000000e+00
   1.1314272e-06   1.0011281e+00  -1.1292165e-03
   2.2628543e-06   1.0022549e+00  -2.2571864e-03
   3.3942815e-06   1.0033805e+00  -3.3838849e-03
   1.0944909e-05   1.0108611e+00  -1.0872021e-02
   1.8495537e-05   1.0182861e+00  -1.8304611e-02
   2.6046166e-05   1.0256554e+00  -2.5681475e-02
   3.3596794e-05   1.0329692e+00  -3.3002826e-02
   9.4775106e-05   1.0902609e+00  -9.0355668e-02
   1.5595342e-04   1.1441518e+00  -1.4430776e-01
   2.1713173e-04   1.1948340e+00  -1.9505110e-01
   2.7831004e-04   1.2424978e+00  -2.4277606e-01
   5.5025695e-04   1.4219933e+00  -4.2254352e-01
   8.2220385e-04   1.5584277e+00  -5.5924938e-01
   1.0941508e-03   1.6623351e+00  -6.6342770e-01
   1.3660977e-03   1.7415179e+00  -7.4288136e-01
   1.6380446e-03   1.8017974e+00  -8.0343169e-01
   1.9605381e-03   1.8547317e+00  -8.5668752e-01
   2.2830316e-03   1.8929170e+00  -8.9519431e-01
   2.6055252e-03   1.9204528e+00  -9.2305135e-01
   2.9280187e-03   1.9402605e+00  -9.4318018e-01
   3.2505122e-03   1.9544480e+00  -9.5768881e-01
   3.7495249e-03   1.9686019e+00  -9.7233981e-01
   4.2485375e-03   1.9768362e+00  -9.8107061e-01
   4.7475502e-03   1.9815502e+00  -9.8628050e-01
   5.2465628e-03   1.9840854e+00  -9.8931149e-01
   5.7455755e-03   1.9852458e+00  -9.9096771e-01
   6.6091480e-03   1.9853270e+00  -9.9190687e-01
   7.4727204e-03   1.9843906e+00  -9.9182741e-01
   8.3362929e-03   1.9830886e+00  -9.9138130e-01
   9.1998654e-03   1.9815903e+00  -9.9073832e-01
   1.0063438e-02   1.9799636e+00  -9.8996660e-01
   1.3009654e-02   1.9742229e+00  -9.8713770e-01
   1.5955871e-02   1.9683654e+00  -9.8418519e-01
   1.8902087e-02   1.9625584e+00  -9.8127435e-01
   2.1848303e-02   1.9567894e+00  -9.7839248e-01
   4.5350185e-02   1.9116885e+00  -9.5584430e-01
   6.8852068e-02   1.8675879e+00  -9.3379423e-01
   9.2353950e-02   1.8244980e+00  -9.1224926e-01
   1.9235395e-01   1.6511250e+00  -8.2556250e-01
   2.9235395e-01   1.4938897e+00  -7.4694462e-01
   3.9235395e-01   1.3515864e+00  -6.7579288e-01
   4.9235395e-01   1.2227955e+00  -6.1139772e-01
   5.9235395e-01   1.1063436e+00  -5.5317180e-01
   6.9235395e-01   1.0010523e+00  -5.0052614e-01
   7.9235395e-01   9.0580573e-01  -4.5290288e-01
   8.9235395e-01   8.1961459e-01  -4.0980733e-01
   1.0000000e+00   7.3597459e-01  -3.6798730e-01
