   1.6000000e-02   0.0000000e+00   4.2093674e-12   1.5231339e-06   8.5288213e-04   4.3370955e-02   4.4414415e-01   1.2389424e+00   1.0297720e+00   8.5015529e-01   1.2040601e+00   7.8410722e-01   1.2199256e+00   7.8029703e-01   1.2218072e+00   7.7539830e-01   1.2326468e+00   7.5678057e-01   1.2539883e+00   7.3158178e-01   1.2833314e+00   7.0130825e-01   1.3115585e+00   6.7185882e-01   1.3348064e+00   6.6620017e-01
   1.7000000e-02   0.0000000e+00   2.4918662e-13   2.4740102e-07   2.3261386e-04   1.7553759e-02   2.5519674e-01   1.0157936e+00   1.2494102e+00   7.2975071e-01   1.2201244e+00   8.3198706e-01   1.1144277e+00   9.1327398e-01   1.0708666e+00   9.5256629e-01   1.0487024e+00   9.4277036e-01   1.0526609e+00   9.2629429e-01   1.0794083e+00   8.8716781e-01   1.1529359e+00   8.2451141e-01   1.2284090e+00   7.1273337e-01
   1.8000000e-02   0.0000000e+00   1.3364507e-14   3.7272236e-08   5.8931907e-05   6.5666553e-03   1.3388745e-01   7.4282411e-01   1.3451523e+00   8.0737882e-01   1.0370498e+00   1.0558890e+00   8.7275948e-01   1.1605832e+00   8.1820256e-01   1.2068163e+00   7.8267861e-01   1.2256076e+00   7.5734295e-01   1.2480997e+00   7.3628636e-01   1.2652524e+00   7.3781569e-01   1.2731495e+00   7.4002872e-01   1.2374916e+00
   1.9000000e-02   0.0000000e+00   6.5032966e-16   5.2253611e-09   1.3925081e-05   2.2827124e-03   6.4650048e-02   4.9062610e-01   1.2727913e+00   1.0267796e+00   8.0848009e-01   1.2423649e+00   7.4860568e-01   1.2419124e+00   7.6828166e-01   1.2157963e+00   7.8591841e-01   1.2190286e+00   7.8359012e-01   1.2337020e+00   7.5873137e-01   1.2705800e+00   6.9460994e-01   1.3293868e+00   6.2555064e-01   1.4227397e+00
   2.0000000e-02   0.0000000e+00   2.8739966e-17   6.8367120e-10   3.0797676e-06   7.4076986e-04   2.8921481e-02   2.9576278e-01   1.0691811e+00   1.2499969e+00   7.1038155e-01   1.2242997e+00   8.6719672e-01   1.0658160e+00   9.8414401e-01   9.6117564e-01   1.0636480e+00   9.2040881e-01   1.1091279e+00   8.8772125e-01   1.1324649e+00   8.7535067e-01   1.1097181e+00   8.8348124e-01   1.0871869e+00   9.5251156e-01
   2.1000000e-02   0.0000000e+00   1.1540655e-18   8.3692232e-11   6.3953933e-07   2.2530043e-04   1.2052913e-02   1.6412919e-01   8.0771492e-01   1.3573414e+00   8.0835720e-01   1.0187291e+00   1.1169424e+00   8.1232058e-01   1.2293891e+00   7.3806781e-01   1.2785042e+00   7.0692920e-01   1.3085628e+00   6.7498233e-01   1.3425971e+00   6.3499748e-01   1.3900059e+00   5.8303258e-01   1.4468504e+00   5.2353795e-01
   2.2000000e-02   0.0000000e+00   4.2110656e-20   9.6075296e-12   1.2503961e-07   6.4444961e-05   4.7013020e-03   8.4437817e-02   5.5514139e-01   1.3047687e+00   1.0348029e+00   7.8710382e-01   1.2765410e+00   7.2962704e-01   1.2437506e+00   7.9944907e-01   1.1726530e+00   8.4734834e-01   1.1197138e+00   8.8491833e-01   1.0936533e+00   8.9538296e-01   1.1244771e+00   8.7760001e-01   1.1595944e+00   7.9277837e-01
   2.3000000e-02   0.0000000e+00   1.3957378e-21   1.0363374e-12   2.3074424e-08   1.7389420e-05   1.7232409e-03   4.0507836e-02   3.5048246e-01   1.1212415e+00   1.2579283e+00   6.9345361e-01   1.2162647e+00   8.9262815e-01   1.0131049e+00   1.0800640e+00   8.6449635e-01   1.1775793e+00   7.7229284e-01   1.2541408e+00   7.0726756e-01   1.3126808e+00   6.6993624e-01   1.3638130e+00   6.2277599e-01   1.3860489e+00
   2.4000000e-02   0.0000000e+00   4.1985723e-23   1.0522866e-13   4.0278947e-09   4.4383461e-06   5.9565010e-04   1.8210841e-02   2.0486590e-01   8.7190105e-01   1.3682716e+00   7.9297807e-01   9.8795545e-01   1.1551490e+00   7.6144998e-01   1.2882186e+00   6.9400491e-01   1.3144727e+00   6.8699104e-01   1.3186234e+00   6.8507421e-01   1.3297901e+00   6.4803545e-01   1.3618532e+00   6.0082770e-01   1.4449932e+00
   2.5000000e-02   0.0000000e+00   1.1447576e-24   1.0074163e-14   6.6643114e-10   1.0740928e-06   1.9475154e-04   7.7042450e-03   1.1159148e-01   6.2023383e-01   1.3254860e+00   1.0192784e+00   7.5901862e-01   1.2999496e+00   7.1860269e-01   1.2183837e+00   8.4161973e-01   1.1039297e+00   9.6586011e-01   9.9608645e-01   1.0604409e+00   9.1720749e-01   1.0972917e+00   8.6283224e-01   1.1382493e+00   8.6955294e-01
   2.6000000e-02   0.0000000e+00   2.8238616e-26   9.1065132e-16   1.0469984e-10   2.4699298e-07   6.0393023e-05   3.0782673e-03   5.6949952e-02   4.0727229e-01   1.1548605e+00   1.2480115e+00   6.7878767e-01   1.2198195e+00   9.1668200e-01   9.4107706e-01   1.1538579e+00   7.7542925e-01   1.2915884e+00   6.6829405e-01   1.3735644e+00   5.9594632e-01   1.4350616e+00   5.2959558e-01   1.5062681e+00   4.5432612e-01
   2.7000000e-02   0.0000000e+00   6.2870416e-28   7.7826124e-17   1.5644516e-11   5.4074906e-08   1.7805368e-05   1.1652571e-03   2.7354524e-02   2.4869602e-01   9.1549580e-01   1.3737971e+00   7.8799138e-01   9.8054602e-01   1.1872042e+00   7.1032766e-01   1.3236459e+00   6.7236379e-01   1.3058532e+00   7.1289783e-01   1.2490101e+00   7.6540414e-01   1.2277921e+00   8.0247871e-01   1.2063013e+00   7.7420670e-01
   2.8000000e-02   0.0000000e+00   1.2594890e-29   6.2955407e-18   2.2266534e-12   1.1291265e-08   5.0015725e-06   4.1905667e-04   1.2414210e-02   1.4208638e-01   6.6711427e-01   1.3530953e+00   1.0172121e+00   7.4776379e-01   1.3202508e+00   7.2183699e-01   1.1958562e+00   8.9422494e-01   9.9705800e-01   1.0776320e+00   8.3286762e-01   1.2214279e+00   7.3173320e-01   1.3356680e+00   6.2665097e-01   1.4074067e+00
   2.9000000e-02   0.0000000e+00   2.2616715e-31   4.8253332e-19   3.0228096e-13   2.2522877e-09   1.3412014e-06   1.4352189e-04   5.3408607e-03   7.6337173e-02   4.5065927e-01   1.2036377e+00   1.2476993e+00   6.6350861e-01   1.2259760e+00   9.5793388e-01   8.9248952e-01   1.2206663e+00   6.8644677e-01   1.3650014e+00   5.9719108e-01   1.4271532e+00   5.5044170e-01   1.4614800e+00   5.1255360e-01   1.5204784e+00
   3.0000000e-02   0.0000000e+00   3.6232564e-33   3.5076266e-20   3.9190493e-14   4.2981200e-10   3.4393325e-07   4.6913930e-05   2.1845716e-03   3.8732210e-02   2.8419897e-01   9.7779468e-01   1.3798873e+00   7.6660999e-01   9.7852790e-01   1.2290942e+00   6.7664561e-01   1.3480443e+00   6.8004708e-01   1.2764785e+00   7.9765180e-01   1.1498343e+00   8.9713463e-01   1.0267751e+00   1.0082289e+00   9.6523679e-01
   3.1000000e-02   0.0000000e+00   5.1483308e-35   2.4202110e-21   4.8580559e-15   7.8576534e-11   8.4477180e-08   1.4664619e-05   8.5170966e-04   1.8626866e-02   1.6827188e-01   7.3259639e-01   1.3710854e+00   9.9268785e-01   7.4058372e-01   1.3383673e+00   7.1902100e-01   1.1704125e+00   9.7577421e-01   9.0947084e-01   1.2140610e+00   7.0356829e-01   1.3667363e+00   5.5380312e-01   1.5018790e+00   4.4395791e-01
   3.2000000e-02   0.0000000e+00   6.4414843e-37   1.5862418e-22   5.7639043e-16   1.3778647e-11   1.9903173e-08   4.3912647e-06   3.1722543e-04   8.5172419e-03   9.3991138e-02   5.1038888e-01   1.2353195e+00   1.2291809e+00   6.4905978e-01   1.2200301e+00   9.7596387e-01   8.4883017e-01   1.2948293e+00   6.2821736e-01   1.4141473e+00   5.7200183e-01   1.4303006e+00   5.9323141e-01   1.4003361e+00   6.0117642e-01
   3.3000000e-02   0.0000000e+00   7.0327097e-39   9.8820634e-24   6.5519202e-17   2.3201602e-12   4.5040503e-09   1.2616881e-06   1.1310211e-04   3.7130794e-03   4.9727149e-02   3.3286631e-01   1.0200974e+00   1.3780793e+00   7.4322206e-01   9.6169041e-01   1.2510595e+00   6.4791532e-01   1.3576447e+00   6.9366336e-01   1.2049024e+00   8.8565913e-01   1.0258093e+00   1.0928118e+00   8.2954109e-01   1.2410427e+00
   3.4000000e-02   0.0000000e+00   6.6234702e-41   5.8551725e-25   7.1418546e-18   3.7556780e-13   9.8020385e-10   3.4832965e-07   3.8671034e-05   1.5469851e-03   2.5004558e-02   2.0434718e-01   7.7940910e-01   1.3924186e+00   9.6453223e-01   7.2419860e-01   1.3553956e+00   7.1586427e-01   1.1220675e+00   1.0345130e+00   7.9968062e-01   1.3151251e+00   5.9297840e-01   1.4922011e+00   4.5017197e-01   1.6013014e+00
   3.5000000e-02   0.0000000e+00   5.3017044e-43   3.3011501e-26   7.4714991e-19   5.8498646e-14   2.0537866e-10   9.2530330e-08   1.2700573e-05   6.1727195e-04   1.1985226e-02   1.1862937e-01   5.5534562e-01   1.2790457e+00   1.2062810e+00   6.3602423e-01   1.2317870e+00   9.8957197e-01   7.9008941e-01   1.3441550e+00   5.8076806e-01   1.4354678e+00   5.7876878e-01   1.3642437e+00   6.8221949e-01   1.2703508e+00
   3.6000000e-02   0.0000000e+00   3.5360327e-45   1.7717968e-27   7.5075116e-20   8.7758367e-15   4.1474117e-11   2.3679112e-08   4.0126221e-06   2.3633506e-04   5.4902434e-03   6.5376192e-02   3.7139128e-01   1.0793224e+00   1.3715846e+00   7.3111955e-01   9.6887963e-01   1.2690823e+00   6.2014403e-01   1.3659918e+00   7.3657695e-01   1.1429520e+00   9.8483951e-01   8.5666400e-01   1.2590966e+00   6.3503114e-01
   3.7000000e-02   0.0000000e+00   1.9120193e-47   9.0562104e-29   7.2508445e-21   1.2690760e-15   8.0799109e-12   5.8442056e-09   1.2212070e-06   8.6972122e-05   2.4090008e-03   3.4314781e-02   2.3435409e-01   8.4448934e-01   1.4091805e+00   9.5191548e-01   7.2376234e-01   1.3720839e+00   7.2732472e-01   1.0962945e+00   1.1170060e+00   7.2189594e-01   1.4028648e+00   4.9715455e-01   1.5596488e+00   4.0199151e-01
   3.8000000e-02   0.0000000e+00   8.0525848e-50   4.4095733e-30   6.7355938e-22   1.7704744e-16   1.5199843e-12   1.3925762e-09   3.5846425e-07   3.0810608e-05   1.0145003e-03   1.7203201e-02   1.4015239e-01   6.1739404e-01   1.3189311e+00   1.1959421e+00   6.2318881e-01   1.2466543e+00   1.0215396e+00   7.5630750e-01   1.3965438e+00   5.5121783e-01   1.4391335e+00   6.3614506e-01   1.2815284e+00   8.1102093e-01
   3.9000000e-02   0.0000000e+00   2.4781093e-52   2.0458379e-31   6.0218190e-23   2.3846173e-17   2.7634008e-13   3.2067706e-10   1.0160018e-07   1.0521936e-05   4.1078436e-04   8.2580241e-03   7.9731002e-02   4.2442265e-01   1.1360913e+00   1.3692897e+00   7.0482411e-01   9.8047988e-01   1.2981650e+00   5.9833022e-01   1.3577981e+00   7.6571304e-01   1.0761953e+00   1.1218260e+00   7.2368144e-01   1.4143172e+00
   4.0000000e-02   0.0000000e+00   4.9565959e-55   9.0459062e-33   5.1843545e-24   3.1029760e-18   4.8592171e-14   7.1427443e-11   2.7835155e-08   3.4683294e-06   1.6018435e-04   3.8038539e-03   4.3283796e-02   2.7577716e-01   9.0888870e-01   1.4201031e+00   9.1805146e-01   7.2693687e-01   1.3865652e+00   7.2169059e-01   1.0474585e+00   1.1695695e+00   6.5162866e-01   1.4878397e+00   4.4216574e-01   1.5890560e+00
   4.1000000e-02   0.0000000e+00   4.8357033e-58   3.8123765e-34   4.3004099e-25   3.9034959e-19   8.2704671e-15   1.5402005e-11   7.3785024e-09   1.1047969e-06   6.0242315e-05   1.6845606e-03   2.2484186e-02   1.7010447e-01   6.8048752e-01   1.3447632e+00   1.1658233e+00   6.1211450e-01   1.2479417e+00   1.0269305e+00   7.0804511e-01   1.4320173e+00   5.3008398e-01   1.4088205e+00   6.9382743e-01   1.1767423e+00
   4.2000000e-02   0.0000000e+00   0.0000000e+00   1.5315617e-35   3.4386634e-26   4.7502036e-20   1.3634495e-15   3.2177131e-12   1.8941442e-09   3.4044722e-07   2.1879236e-05   7.1847075e-04   1.1202410e-02   9.9964627e-02   4.7978825e-01   1.1743712e+00   1.3547987e+00   6.7827244e-01   9.7507765e-01   1.3097944e+00   5.7868145e-01   1.3604307e+00   7.9611745e-01   9.7470362e-01   1.2232784e+00   6.0005583e-01
   4.3000000e-02   0.0000000e+00   0.0000000e+00   5.8651093e-37   2.6517661e-27   5.5950708e-21   2.1786087e-16   6.5177366e-13   4.7129850e-10   1.0159087e-07   7.6830804e-06   2.9556974e-04   5.3645304e-03   5.6142333e-02   3.2020206e-01   9.5430760e-01   1.4288156e+00   8.8209433e-01   7.1882798e-01   1.4031773e+00   7.3223096e-01   1.0269956e+00   1.2176699e+00   5.7085549e-01   1.5427720e+00   4.0997202e-01
   4.4000000e-02   0.0000000e+00   0.0000000e+00   2.1409395e-38   1.9730276e-28   6.3822054e-22   3.3761360e-17   1.2809369e-13   1.1375254e-10   2.9383116e-08   2.6115111e-06   1.1744748e-04   2.4736484e-03   3.0213504e-02   2.0313739e-01   7.2699716e-01   1.3775747e+00   1.1320447e+00   6.0098084e-01   1.2683820e+00   1.0519823e+00   6.8242361e-01   1.4636262e+00   5.2640734e-01   1.3845118e+00   7.6346812e-01
   4.5000000e-02   0.0000000e+00   0.0000000e+00   7.4486714e-40   1.4169568e-29   7.0539295e-23   5.0770946e-18   2.4441301e-14   2.6652024e-11   8.2442668e-09   8.6009076e-07   4.5134596e-05   1.1001302e-03   1.5616384e-02   1.2294098e-01   5.2238399e-01   1.2261667e+00   1.3355078e+00   6.6252975e-01   9.9433437e-01   1.3330132e+00   5.5928778e-01   1.3637268e+00   8.5640841e-01   9.0673740e-01   1.3192620e+00
   4.6000000e-02   0.0000000e+00   0.0000000e+00   2.4696440e-41   9.8257542e-31   7.5578316e-24   7.4131925e-19   4.5305876e-15   6.0660439e-12   2.2457675e-09   2.7472726e-07   1.6794192e-05   4.7259726e-04   7.7679756e-03   7.1196914e-02   3.5582567e-01   1.0166013e+00   1.4322782e+00   8.6261400e-01   7.2837196e-01   1.4172747e+00   7.2156608e-01   1.0104911e+00   1.2868783e+00   5.1718450e-01   1.5857571e+00
   4.7000000e-02   0.0000000e+00   0.0000000e+00   7.8015524e-43   6.5812634e-32   7.8535840e-25   1.0515189e-19   8.1634053e-16   1.3420585e-12   5.9437575e-10   8.5181213e-08   6.0569278e-06   1.9636259e-04   3.7252992e-03   3.9556193e-02   2.3071743e-01   7.9095272e-01   1.4055669e+00   1.1134042e+00   5.9326876e-01   1.2743545e+00   1.0494004e+00   6.6014849e-01   1.4948920e+00   5.1862345e-01   1.3544802e+00
   4.8000000e-02   0.0000000e+00   0.0000000e+00   2.3474875e-44   4.2591561e-33   7.9182816e-26   1.4496586e-20   1.4305863e-16   2.8879902e-13   1.5294859e-10   2.5658047e-08   2.1194011e-06   7.9008393e-05   1.7251778e-03   2.1131901e-02   1.4290056e-01   5.8102570e-01   1.2743993e+00   1.3243428e+00   6.3599464e-01   9.9538503e-01   1.3393698e+00   5.3989809e-01   1.3475318e+00   8.8636874e-01   8.4191167e-01
   4.9000000e-02   0.0000000e+00   0.0000000e+00   6.7260356e-46   2.6640029e-34   7.7493241e-27   1.9433685e-21   2.4395474e-17   6.0482708e-14   3.8291650e-11   7.5139893e-09   7.2016676e-07   3.0818773e-05   7.7258882e-04   1.0876619e-02   8.4797606e-02   4.0500058e-01   1.0771011e+00   1.4343279e+00   8.2356136e-01   7.2528786e-01   1.4340490e+00   7.0772626e-01   9.6911618e-01   1.3261489e+00   4.6929566e-01
   5.0000000e-02   0.0000000e+00   0.0000000e+00   1.8343377e-47   1.6108616e-35   7.3643486e-28   2.5344213e-22   4.0501563e-18   1.2334373e-14   9.3326746e-12   2.1408830e-09   2.3783483e-07   1.1666110e-05   3.3501704e-04   5.4030745e-03   4.8331845e-02   2.6898511e-01   8.5495747e-01   1.4233408e+00   1.0738083e+00   5.8423764e-01   1.2996161e+00   1.0426196e+00   6.2315240e-01   1.5205098e+00   5.1273993e-01
   5.1000000e-02   0.0000000e+00   0.0000000e+00   4.7595476e-49   9.4188911e-37   6.7983135e-29   3.2167738e-23   6.5494623e-19   2.4506407e-15   2.2156725e-12   5.9385401e-10   7.6397361e-08   4.2895484e-06   1.4083148e-04   2.5945200e-03   2.6518011e-02   1.7081181e-01   6.4124299e-01   1.3065079e+00   1.2971435e+00   6.1948577e-01   1.0215660e+00   1.3427701e+00   5.2389332e-01   1.3531424e+00   9.1343220e-01
   5.2000000e-02   0.0000000e+00   0.0000000e+00   1.1743297e-50   5.3266661e-38   6.0983809e-30   3.9751640e-24   1.0320595e-19   4.7460648e-16   5.1267520e-13   1.6047319e-10   2.3886758e-08   1.5333710e-06   5.7453012e-05   1.2060059e-03   1.4032822e-02   1.0401594e-01   4.5673482e-01   1.1191602e+00   1.4288432e+00   8.0113264e-01   7.4138442e-01   1.4502698e+00   7.1209959e-01   9.6000891e-01   1.3615446e+00
   5.3000000e-02   0.0000000e+00   0.0000000e+00   2.7535455e-52   2.9141524e-39   5.3176103e-31   4.7846335e-25   1.5854539e-20   8.9636114e-17   1.1567603e-13   4.2268529e-11   7.2745670e-09   5.3331209e-07   2.2768435e-05   5.4333323e-04   7.1744138e-03   6.0892995e-02   3.1021656e-01   9.0129085e-01   1.4427514e+00   1.0506825e+00   5.8110501e-01   1.3266726e+00   1.0575884e+00   6.0646751e-01   1.5452184e+00
   5.4000000e-02   0.0000000e+00   0.0000000e+00   6.1316592e-54   1.5425819e-40   4.5085983e-32   5.6112515e-26   2.3753521e-21   1.6516636e-17   2.5463844e-14   1.0858379e-11   2.1592600e-09   1.8060849e-07   8.7731210e-06   2.3752253e-04   3.5491516e-03   3.4345281e-02   2.0161670e-01   6.8653365e-01   1.3479329e+00   1.2804444e+00   5.9470881e-01   1.0511258e+00   1.3593540e+00   5.0399139e-01   1.3615562e+00
   5.5000000e-02   0.0000000e+00   0.0000000e+00   1.2957358e-55   7.9019254e-42   3.7180646e-33   6.4141497e-27   3.4721259e-22   2.9705301e-18   5.4712717e-15   2.7219134e-12   6.2504429e-10   5.9596388e-08   3.2895688e-06   1.0085993e-04   1.7011807e-03   1.8699379e-02   1.2575309e-01   4.9709200e-01   1.1756217e+00   1.4248370e+00   7.6060754e-01   7.6145562e-01   1.4647490e+00   6.9231983e-01   9.5512976e-01
   5.6000000e-02   0.0000000e+00   0.0000000e+00   2.5961953e-57   3.9176676e-43   2.9830676e-34   7.1487581e-28   4.9535433e-23   5.2167016e-19   1.1479699e-15   6.6613323e-13   1.7655083e-10   1.9173868e-08   1.2012261e-06   4.1641225e-05   7.9103772e-04   9.8441486e-03   7.5461972e-02   3.4353258e-01   9.6435427e-01   1.4546548e+00   1.0063532e+00   5.8156012e-01   1.3389489e+00   1.0432966e+00   5.9247244e-01
   5.7000000e-02   0.0000000e+00   0.0000000e+00   4.9275095e-59   1.8801191e-44   2.3291314e-35   7.7709031e-29   6.8998911e-24   8.9490216e-20   2.3530727e-16   1.5923198e-13   4.8687022e-11   6.0182890e-09   4.2748900e-07   1.6730222e-05   3.5723035e-04   5.0184480e-03   4.3661107e-02   2.2737361e-01   7.4857235e-01   1.3751672e+00   1.2457489e+00   5.7223762e-01   1.0609028e+00   1.3575490e+00   4.8371074e-01
   5.8000000e-02   0.0000000e+00   0.0000000e+00   8.8496651e-61   8.7347695e-46   1.7701796e-36   8.2412435e-30   9.3868585e-25   1.5001439e-20   4.7138843e-17   3.7194315e-14   1.3114745e-11   1.8439938e-09   1.4836520e-07   6.5464613e-06   1.5683565e-04   2.4807470e-03   2.4402767e-02   1.4454658e-01   5.5262682e-01   1.2144887e+00   1.4101973e+00   7.2041183e-01   7.6621191e-01   1.4799963e+00   6.6952127e-01
