   0.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.0000000e-03   0.0000000e+00   9.6724324e-01   9.9901284e-01   9.9996766e-01   9.9999903e-01   9.9999997e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   2.0000000e-03   0.0000000e+00   8.5045828e-01   9.9188808e-01   9.9961899e-01   9.9998496e-01   9.9999944e-01   9.9999998e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   3.0000000e-03   0.0000000e+00   6.4735399e-01   9.6648678e-01   9.9775437e-01   9.9988405e-01   9.9999466e-01   9.9999975e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   4.0000000e-03   0.0000000e+00   4.1775784e-01   9.0684895e-01   9.9116062e-01   9.9940435e-01   9.9996611e-01   9.9999815e-01   9.9999991e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   5.0000000e-03   0.0000000e+00   2.2809145e-01   8.0313097e-01   9.7381619e-01   9.9770454e-01   9.9983890e-01   9.9998955e-01   9.9999943e-01   9.9999997e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   6.0000000e-03   0.0000000e+00   1.0604525e-01   6.6063150e-01   9.3761912e-01   9.9291551e-01   9.9938759e-01   9.9995291e-01   9.9999701e-01   9.9999983e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   7.0000000e-03   0.0000000e+00   4.2368976e-02   4.9954514e-01   8.7519230e-01   9.8174111e-01   9.9805980e-01   9.9982334e-01   9.9998697e-01   9.9999914e-01   9.9999994e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   8.0000000e-03   0.0000000e+00   1.4683639e-02   3.4546253e-01   7.8368465e-01   9.5953112e-01   9.9472795e-01   9.9943223e-01   9.9995144e-01   9.9999637e-01   9.9999974e-01   9.9999998e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   9.0000000e-03   0.0000000e+00   4.4521011e-03   2.1817690e-01   6.6731080e-01   9.2114647e-01   9.8744859e-01   9.9840344e-01   9.9984175e-01   9.9998653e-01   9.9999891e-01   9.9999993e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.0000000e-02   0.0000000e+00   1.1898717e-03   1.2594093e-01   5.3688213e-01   8.6254962e-01   9.7338219e-01   9.9600790e-01   9.9954184e-01   9.9995563e-01   9.9999600e-01   9.9999969e-01   9.9999998e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.1000000e-02   0.0000000e+00   2.8212088e-04   6.6589092e-02   4.0645346e-01   7.8255217e-01   9.4904121e-01   9.9100852e-01   9.9880641e-01   9.9986857e-01   9.9998676e-01   9.9999888e-01   9.9999991e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.2000000e-02   0.0000000e+00   5.9668110e-05   3.2338624e-02   2.8891300e-01   6.8389919e-01   9.1094228e-01   9.8156304e-01   9.9717275e-01   9.9964629e-01   9.9996015e-01   9.9999625e-01   9.9999966e-01   9.9999997e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.3000000e-02   0.0000000e+00   1.1308814e-05   1.4468814e-02   1.9266610e-01   5.7309331e-01   8.5655467e-01   9.6527302e-01   9.9385809e-01   9.9912763e-01   9.9989018e-01   9.9998855e-01   9.9999887e-01   9.9999990e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.4000000e-02   0.0000000e+00   1.9280805e-06   5.9821487e-03   1.2056140e-01   4.5895214e-01   7.8525053e-01   9.3944870e-01   9.8767220e-01   9.9801399e-01   9.9972073e-01   9.9996774e-01   9.9999652e-01   9.9999968e-01   9.9999997e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.5000000e-02   0.0000000e+00   2.9664860e-07   2.2922941e-03   7.0849468e-02   3.5048258e-01   6.9888836e-01   9.0159442e-01   9.7699098e-01   9.9580054e-01   9.9934080e-01   9.9991564e-01   9.9999003e-01   9.9999900e-01   9.9999991e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.6000000e-02   0.0000000e+00   4.1294048e-08   8.1635233e-04   3.9149103e-02   2.5490360e-01   6.0176221e-01   8.5002481e-01   9.5983910e-01   9.9170726e-01   9.9854790e-01   9.9979423e-01   9.9997336e-01   9.9999708e-01   9.9999971e-01   9.9999997e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
