   0.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   5.0000000e-05   0.0000000e+00   9.7207701e-01   9.8025226e-01   9.8386629e-01   9.8597854e-01   9.8732654e-01   9.8821579e-01   9.8880788e-01   9.8920321e-01   9.8946738e-01   9.8964431e-01   9.8976223e-01   9.8984105e-01   9.8989375e-01   9.8992897e-01   9.8995252e-01   9.8996826e-01   9.8997880e-01   9.8998583e-01   9.8999053e-01   9.8999367e-01   9.8999577e-01   9.8999717e-01   9.8999811e-01   9.8999874e-01   9.8999916e-01   9.8999944e-01   9.8999962e-01   9.8999975e-01   9.8999983e-01   9.8999989e-01   9.8999992e-01   9.8999995e-01   9.8999997e-01   9.8999998e-01   9.8999998e-01   9.8999999e-01   9.8999999e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01   9.9000000e-01
   1.0000000e-04   0.0000000e+00   9.4422229e-01   9.6052868e-01   9.6774562e-01   9.7195707e-01   9.7465308e-01   9.7643159e-01   9.7761811e-01   9.7840799e-01   9.7893582e-01   9.7928862e-01   9.7952446e-01   9.7968211e-01   9.7978750e-01   9.7985809e-01   9.7990513e-01   9.7993658e-01   9.7995761e-01   9.7997166e-01   9.7998106e-01   9.7998735e-01   9.7999154e-01   9.7999435e-01   9.7999622e-01   9.7999747e-01   9.7999831e-01   9.7999887e-01   9.7999925e-01   9.7999950e-01   9.7999966e-01   9.7999977e-01   9.7999985e-01   9.7999990e-01   9.7999993e-01   9.7999996e-01   9.7999997e-01   9.7999998e-01   9.7999999e-01   9.7999999e-01   9.7999999e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01   9.8000000e-01
   1.5000000e-04   0.0000000e+00   9.1636757e-01   9.4080510e-01   9.5162495e-01   9.5795185e-01   9.6199024e-01   9.6465444e-01   9.6642835e-01   9.6761277e-01   9.6840425e-01   9.6893434e-01   9.6928763e-01   9.6952379e-01   9.6968166e-01   9.6978720e-01   9.6985775e-01   9.6990491e-01   9.6993649e-01   9.6995755e-01   9.6997162e-01   9.6998103e-01   9.6998732e-01   9.6999152e-01   9.6999434e-01   9.6999622e-01   9.6999747e-01   9.6999831e-01   9.6999887e-01   9.6999924e-01   9.6999949e-01   9.6999966e-01   9.6999977e-01   9.6999985e-01   9.6999990e-01   9.6999993e-01   9.6999995e-01   9.6999997e-01   9.6999998e-01   9.6999999e-01   9.6999999e-01   9.6999999e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01   9.7000000e-01
   2.0000000e-04   0.0000000e+00   8.8871667e-01   9.2115384e-01   9.3554337e-01   9.4394663e-01   9.4932740e-01   9.5287729e-01   9.5524564e-01   9.5682226e-01   9.5787583e-01   9.5858005e-01   9.5905079e-01   9.5936547e-01   9.5957583e-01   9.5971673e-01   9.5981064e-01   9.5987342e-01   9.5991538e-01   9.5994343e-01   9.5996219e-01   9.5997475e-01   9.5998312e-01   9.5998872e-01   9.5999246e-01   9.5999496e-01   9.5999663e-01   9.5999775e-01   9.5999850e-01   9.5999899e-01   9.5999933e-01   9.5999955e-01   9.5999970e-01   9.5999980e-01   9.5999987e-01   9.5999991e-01   9.5999994e-01   9.5999996e-01   9.5999997e-01   9.5999998e-01   9.5999999e-01   9.5999999e-01   9.5999999e-01   9.6000000e-01   9.6000000e-01   9.6000000e-01   9.6000000e-01   9.6000000e-01   9.6000000e-01   9.6000000e-01   9.6000000e-01
   2.5000000e-04   0.0000000e+00   8.6106576e-01   9.0150258e-01   9.1946178e-01   9.2997383e-01   9.3668578e-01   9.4111423e-01   9.4406292e-01   9.4603175e-01   9.4734741e-01   9.4822857e-01   9.4881583e-01   9.4920841e-01   9.4947083e-01   9.4964626e-01   9.4976353e-01   9.4984193e-01   9.4989443e-01   9.4992943e-01   9.4995283e-01   9.4996847e-01   9.4997892e-01   9.4998591e-01   9.4999059e-01   9.4999371e-01   9.4999579e-01   9.4999719e-01   9.4999812e-01   9.4999874e-01   9.4999916e-01   9.4999944e-01   9.4999963e-01   9.4999975e-01   9.4999983e-01   9.4999989e-01   9.4999993e-01   9.4999995e-01   9.4999997e-01   9.4999998e-01   9.4999999e-01   9.4999999e-01   9.4999999e-01   9.5000000e-01   9.5000000e-01   9.5000000e-01   9.5000000e-01   9.5000000e-01   9.5000000e-01   9.5000000e-01   9.5000000e-01
   3.0000000e-04   0.0000000e+00   8.3375125e-01   8.8197126e-01   9.0344511e-01   9.1600103e-01   9.2404415e-01   9.2935116e-01   9.3289193e-01   9.3524907e-01   9.3682423e-01   9.3787708e-01   9.3858087e-01   9.3905134e-01   9.3936584e-01   9.3957649e-01   9.3971689e-01   9.3981075e-01   9.3987349e-01   9.3991543e-01   9.3994347e-01   9.3996225e-01   9.3997476e-01   9.3998313e-01   9.3998872e-01   9.3999246e-01   9.3999496e-01   9.3999663e-01   9.3999775e-01   9.3999850e-01   9.3999899e-01   9.3999933e-01   9.3999955e-01   9.3999970e-01   9.3999980e-01   9.3999987e-01   9.3999991e-01   9.3999994e-01   9.3999996e-01   9.3999997e-01   9.3999998e-01   9.3999999e-01   9.3999999e-01   9.3999999e-01   9.4000000e-01   9.4000000e-01   9.4000000e-01   9.4000000e-01   9.4000000e-01   9.4000000e-01   9.4000000e-01
   3.5000000e-04   0.0000000e+00   8.0643673e-01   8.6243994e-01   8.8742843e-01   9.0207668e-01   9.1143422e-01   9.1760915e-01   9.2172094e-01   9.2446640e-01   9.2630105e-01   9.2752979e-01   9.2834871e-01   9.2889615e-01   9.2926209e-01   9.2950672e-01   9.2967025e-01   9.2977957e-01   9.2985279e-01   9.2990159e-01   9.2993422e-01   9.2995603e-01   9.2997060e-01   9.2998035e-01   9.2998688e-01   9.2999123e-01   9.2999414e-01   9.2999608e-01   9.2999738e-01   9.2999825e-01   9.2999883e-01   9.2999922e-01   9.2999948e-01   9.2999965e-01   9.2999977e-01   9.2999984e-01   9.2999990e-01   9.2999993e-01   9.2999995e-01   9.2999997e-01   9.2999998e-01   9.2999999e-01   9.2999999e-01   9.2999999e-01   9.3000000e-01   9.3000000e-01   9.3000000e-01   9.3000000e-01   9.3000000e-01   9.3000000e-01   9.3000000e-01
   4.0000000e-04   0.0000000e+00   7.7958629e-01   8.4307531e-01   8.7150217e-01   8.8815234e-01   8.9882430e-01   9.0586714e-01   9.1056630e-01   9.1369464e-01   9.1578516e-01   9.1718249e-01   9.1811656e-01   9.1874095e-01   9.1915835e-01   9.1943793e-01   9.1962426e-01   9.1974883e-01   9.1983210e-01   9.1988776e-01   9.1992497e-01   9.1994989e-01   9.1996650e-01   9.1997761e-01   9.1998503e-01   9.1998999e-01   9.1999331e-01   9.1999553e-01   9.1999701e-01   9.1999800e-01   9.1999867e-01   9.1999911e-01   9.1999940e-01   9.1999960e-01   9.1999973e-01   9.1999982e-01   9.1999988e-01   9.1999992e-01   9.1999995e-01   9.1999996e-01   9.1999998e-01   9.1999998e-01   9.1999999e-01   9.1999999e-01   9.2000000e-01   9.2000000e-01   9.2000000e-01   9.2000000e-01   9.2000000e-01   9.2000000e-01   9.2000000e-01
   4.5000000e-04   0.0000000e+00   7.5273585e-01   8.2371068e-01   8.5557591e-01   8.7429227e-01   8.8625645e-01   8.9415308e-01   8.9941165e-01   9.0292289e-01   9.0526928e-01   9.0684076e-01   9.0788811e-01   9.0858824e-01   9.0905627e-01   9.0936913e-01   9.0957828e-01   9.0971809e-01   9.0981173e-01   9.0987415e-01   9.0991587e-01   9.0994376e-01   9.0996240e-01   9.0997487e-01   9.0998322e-01   9.0998878e-01   9.0999250e-01   9.0999499e-01   9.0999665e-01   9.0999776e-01   9.0999850e-01   9.0999900e-01   9.0999933e-01   9.0999955e-01   9.0999970e-01   9.0999980e-01   9.0999987e-01   9.0999991e-01   9.0999994e-01   9.0999996e-01   9.0999997e-01   9.0999998e-01   9.0999999e-01   9.0999999e-01   9.0999999e-01   9.1000000e-01   9.1000000e-01   9.1000000e-01   9.1000000e-01   9.1000000e-01   9.1000000e-01
