   1.0000000e+01   5.0650000e-03
   2.0000000e+01   3.6800000e-04
   3.0000000e+01   2.6400000e-04
   4.0000000e+01   1.3500000e-04
   5.0000000e+01   2.4500000e-04
   6.0000000e+01   2.0700000e-04
   7.0000000e+01   3.8680000e-03
   8.0000000e+01   5.4600000e-04
   9.0000000e+01   5.2600000e-04
   1.0000000e+02   5.8300000e-04
   2.0000000e+02   4.0580000e-03
   3.0000000e+02   8.2460000e-03
   4.0000000e+02   1.2490000e-02
   5.0000000e+02   2.1222000e-02
   6.0000000e+02   3.0965000e-02
   7.0000000e+02   4.6210000e-02
   8.0000000e+02   4.6407000e-02
   9.0000000e+02   7.2891000e-02
   1.0000000e+03   7.3050000e-02
   2.0000000e+03   6.2299100e-01
   3.0000000e+03   2.1726630e+00
   4.0000000e+03   3.9552590e+00
   5.0000000e+03   8.0013060e+00
   1.0000000e+04   5.3447725e+01
