   2.5000000e-03   2.7665725e-07   2.5103185e-02   1.1361830e-01   4.4599787e-01   5.0000000e-01
   2.5500000e-03   1.8100026e-07   2.2466205e-02   1.0674719e-01   4.3605217e-01   4.9000000e-01
   2.6000000e-03   8.5343277e-08   1.9829225e-02   9.9876076e-02   4.2610648e-01   4.8000000e-01
   2.6500000e-03   5.5135808e-08   1.7689067e-02   9.3684077e-02   4.1626713e-01   4.7000000e-01
   2.7000000e-03   2.4928339e-08   1.5548909e-02   8.7492077e-02   4.0642777e-01   4.6000000e-01
   2.7500000e-03   1.5905328e-08   1.3825966e-02   8.1934333e-02   3.9669410e-01   4.5000000e-01
   2.8000000e-03   6.8823182e-09   1.2103023e-02   7.6376589e-02   3.8696043e-01   4.4000000e-01
   2.8500000e-03   4.3373666e-09   1.0727148e-02   7.1408010e-02   3.7733139e-01   4.3000000e-01
   2.9000000e-03   1.7924150e-09   9.3512727e-03   6.6439430e-02   3.6770234e-01   4.2000000e-01
   2.9500000e-03   1.1159089e-09   8.2614216e-03   6.2015221e-02   3.5817645e-01   4.1000000e-01
   3.0000000e-03   4.3940278e-10   7.1715705e-03   5.7591012e-02   3.4865056e-01   4.0000000e-01
   3.0500000e-03   2.7027625e-10   6.3152589e-03   5.3667140e-02   3.3922594e-01   3.9000000e-01
   3.1000000e-03   1.0114972e-10   5.4589472e-03   4.9743268e-02   3.2980131e-01   3.8000000e-01
   3.1500000e-03   6.1478066e-11   4.7915726e-03   4.6276870e-02   3.2047568e-01   3.7000000e-01
   3.2000000e-03   2.1806411e-11   4.1241979e-03   4.2810471e-02   3.1115005e-01   3.6000000e-01
   3.2500000e-03   1.3097999e-11   3.6082840e-03   3.9760187e-02   3.0192073e-01   3.5000000e-01
   3.3000000e-03   4.3895865e-12   3.0923701e-03   3.6709903e-02   2.9269142e-01   3.4000000e-01
   3.3500000e-03   2.6059358e-12   2.6967750e-03   3.4036156e-02   2.8355537e-01   3.3000000e-01
   3.4000000e-03   8.2228514e-13   2.3011798e-03   3.1362408e-02   2.7441933e-01   3.2000000e-01
   3.4500000e-03   4.8254215e-13   2.0003041e-03   2.9027608e-02   2.6537314e-01   3.1000000e-01
