   0.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.0000000e-03   0.0000000e+00   9.9995639e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   2.0000000e-03   0.0000000e+00   9.9951636e-01   9.9999996e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   3.0000000e-03   0.0000000e+00   9.9729839e-01   9.9999958e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   4.0000000e-03   0.0000000e+00   9.8985289e-01   9.9999700e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   5.0000000e-03   0.0000000e+00   9.7112633e-01   9.9998400e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   6.0000000e-03   0.0000000e+00   9.3348407e-01   9.9993160e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   7.0000000e-03   0.0000000e+00   8.7049347e-01   9.9975572e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   8.0000000e-03   0.0000000e+00   7.8023421e-01   9.9924990e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   9.0000000e-03   0.0000000e+00   6.6718222e-01   9.9797767e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.0000000e-02   0.0000000e+00   5.4144201e-01   9.9513480e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.1000000e-02   0.0000000e+00   4.1570179e-01   9.8942034e-01   9.9999999e-01   1.0000000e+00   1.0000000e+00
   1.2000000e-02   0.0000000e+00   3.0150798e-01   9.7898320e-01   9.9999994e-01   1.0000000e+00   1.0000000e+00
   1.3000000e-02   0.0000000e+00   2.0653871e-01   9.6151767e-01   9.9999981e-01   1.0000000e+00   1.0000000e+00
   1.4000000e-02   0.0000000e+00   1.3370679e-01   9.3455263e-01   9.9999939e-01   1.0000000e+00   1.0000000e+00
   1.5000000e-02   0.0000000e+00   8.1894194e-02   8.9591441e-01   9.9999818e-01   1.0000000e+00   1.0000000e+00
   1.6000000e-02   0.0000000e+00   4.7526913e-02   8.4426669e-01   9.9999493e-01   1.0000000e+00   1.0000000e+00
   1.7000000e-02   0.0000000e+00   2.6177542e-02   7.7957661e-01   9.9998675e-01   1.0000000e+00   1.0000000e+00
   1.8000000e-02   0.0000000e+00   1.3707885e-02   7.0335533e-01   9.9996740e-01   1.0000000e+00   1.0000000e+00
   1.9000000e-02   0.0000000e+00   6.8362787e-03   6.1857947e-01   9.9992416e-01   1.0000000e+00   1.0000000e+00
   2.0000000e-02   0.0000000e+00   3.2525222e-03   5.2929666e-01   9.9983266e-01   1.0000000e+00   1.0000000e+00
   2.1000000e-02   0.0000000e+00   1.4787438e-03   4.4001384e-01   9.9964872e-01   1.0000000e+00   1.0000000e+00
   2.2000000e-02   0.0000000e+00   6.4347242e-04   3.5502553e-01   9.9929667e-01   9.9999999e-01   1.0000000e+00
   2.3000000e-02   0.0000000e+00   2.6840568e-04   2.7784148e-01   9.9865369e-01   9.9999999e-01   1.0000000e+00
   2.4000000e-02   0.0000000e+00   1.0747454e-04   2.1082660e-01   9.9753065e-01   9.9999996e-01   1.0000000e+00
   2.5000000e-02   0.0000000e+00   4.1368145e-05   1.5509369e-01   9.9565136e-01   9.9999990e-01   1.0000000e+00
   2.6000000e-02   0.0000000e+00   1.5326231e-05   1.1061995e-01   9.9263311e-01   9.9999976e-01   1.0000000e+00
   2.7000000e-02   0.0000000e+00   5.4719877e-06   7.6513048e-02   9.8797322e-01   9.9999942e-01   1.0000000e+00
   2.8000000e-02   0.0000000e+00   1.8849397e-06   5.1337997e-02   9.8104703e-01   9.9999866e-01   1.0000000e+00
   2.9000000e-02   0.0000000e+00   6.2714369e-07   3.3428472e-02   9.7112248e-01   9.9999703e-01   1.0000000e+00
   3.0000000e-02   0.0000000e+00   2.0174490e-07   2.1133219e-02   9.5739543e-01   9.9999364e-01   1.0000000e+00
   3.1000000e-02   0.0000000e+00   6.2809936e-08   1.2977781e-02   9.3904646e-01   9.9998682e-01   1.0000000e+00
   3.2000000e-02   0.0000000e+00   1.8942886e-08   7.7454399e-03   9.1531658e-01   9.9997356e-01   1.0000000e+00
   3.3000000e-02   0.0000000e+00   5.5390654e-09   4.4950459e-03   8.8559429e-01   9.9994858e-01   1.0000000e+00
   3.4000000e-02   0.0000000e+00   1.5716657e-09   2.5380440e-03   8.4950360e-01   9.9990296e-01   1.0000000e+00
   3.5000000e-02   0.0000000e+00   4.3307149e-10   1.3950061e-03   8.0697962e-01   9.9982209e-01   1.0000000e+00
   3.6000000e-02   0.0000000e+00   1.1597383e-10   7.4678980e-04   7.5831943e-01   9.9968288e-01   9.9999999e-01
   3.7000000e-02   0.0000000e+00   3.0204426e-11   3.8957969e-04   7.0419794e-01   9.9944993e-01   9.9999998e-01
   3.8000000e-02   0.0000000e+00   7.6557131e-12   1.9815096e-04   6.4564390e-01   9.9907070e-01   9.9999994e-01
   3.9000000e-02   0.0000000e+00   1.8896680e-12   9.8314924e-05   5.8397693e-01   9.9846970e-01   9.9999988e-01
   4.0000000e-02   0.0000000e+00   4.5450371e-13   4.7608250e-05   5.2071279e-01   9.9754183e-01   9.9999975e-01
   4.1000000e-02   0.0000000e+00   1.0658510e-13   2.2511008e-05   4.5744865e-01   9.9614532e-01   9.9999948e-01
   4.2000000e-02   0.0000000e+00   2.4384076e-14   1.0398296e-05   3.9574312e-01   9.9409512e-01   9.9999895e-01
   4.3000000e-02   0.0000000e+00   5.4450240e-15   4.6944259e-06   3.3700563e-01   9.9115739e-01   9.9999795e-01
   4.4000000e-02   0.0000000e+00   1.1874076e-15   2.0722805e-06   2.8240750e-01   9.8704649e-01   9.9999607e-01
   4.5000000e-02   0.0000000e+00   2.5299957e-16   8.9484330e-07   2.3282297e-01   9.8142563e-01   9.9999264e-01
   4.6000000e-02   0.0000000e+00   5.2694370e-17   3.7814527e-07   1.8880349e-01   9.7391222e-01   9.9998651e-01
   4.7000000e-02   0.0000000e+00   1.0733202e-17   1.5644392e-07   1.5058367e-01   9.6408902e-01   9.9997581e-01
   4.8000000e-02   0.0000000e+00   2.1389635e-18   6.3389389e-08   1.1811367e-01   9.5152132e-01   9.9995752e-01
   4.9000000e-02   0.0000000e+00   4.1722210e-19   2.5164968e-08   9.1109991e-02   9.3577996e-01   9.9992691e-01
   5.0000000e-02   0.0000000e+00   7.9688377e-20   9.7916750e-09   6.9116274e-02   9.1646913e-01   9.9987673e-01
   5.1000000e-02   0.0000000e+00   1.4909177e-20   3.7355292e-09   5.1565732e-02   8.9325712e-01   9.9979615e-01
   5.2000000e-02   0.0000000e+00   2.7334077e-21   1.3977538e-09   3.7838838e-02   8.6590750e-01   9.9966929e-01
   5.3000000e-02   0.0000000e+00   4.9124971e-22   5.1314105e-10   2.7311686e-02   8.3430774e-01   9.9947343e-01
   5.4000000e-02   0.0000000e+00   8.6575863e-23   1.8488852e-10   1.9392748e-02   7.9849228e-01   9.9917678e-01
   5.5000000e-02   0.0000000e+00   1.4966911e-23   6.5401158e-11   1.3547606e-02   7.5865712e-01   9.9873586e-01
   5.6000000e-02   0.0000000e+00   2.5389110e-24   2.2719263e-11   9.3126955e-03   7.1516400e-01   9.9809249e-01
   5.7000000e-02   0.0000000e+00   4.2274367e-25   7.7528845e-12   6.2999816e-03   6.6853285e-01   9.9717061e-01
   5.8000000e-02   0.0000000e+00   6.9111585e-26   2.5996551e-12   4.1948725e-03   6.1942264e-01   9.9587298e-01
   5.9000000e-02   0.0000000e+00   1.1096709e-26   8.5678298e-13   2.7496722e-03   5.6860187e-01   9.9407818e-01
   6.0000000e-02   0.0000000e+00   1.7503645e-27   2.7761593e-13   1.7745764e-03   5.1691103e-01   9.9163810e-01
   6.1000000e-02   0.0000000e+00   2.7131338e-28   8.8460364e-14   1.1277957e-03   4.6522019e-01   9.8837645e-01
   6.2000000e-02   0.0000000e+00   4.1336720e-29   2.7726360e-14   7.0592631e-04   4.1438530e-01   9.8408861e-01
   6.3000000e-02   0.0000000e+00   6.1920299e-30   8.5503255e-15   4.3526460e-04   3.6520680e-01   9.7854333e-01
   6.4000000e-02   0.0000000e+00   9.1215583e-31   2.5949017e-15   2.6441400e-04   3.1839380e-01   9.7148660e-01
   6.5000000e-02   0.0000000e+00   1.3217444e-31   7.7518884e-16   1.5827954e-04   2.7453616e-01   9.6264787e-01
   6.6000000e-02   0.0000000e+00   1.8843811e-32   2.2800246e-16   9.3378355e-05   2.3408627e-01   9.5174882e-01
   6.7000000e-02   0.0000000e+00   2.6438099e-33   6.6040647e-17   5.4302559e-05   1.9735078e-01   9.3851450e-01
   6.8000000e-02   0.0000000e+00   3.6511233e-34   1.8841465e-17   3.1132786e-05   1.6449209e-01   9.2268639e-01
   6.9000000e-02   0.0000000e+00   4.9642013e-35   5.2958883e-18   1.7599876e-05   1.3553818e-01   9.0403687e-01
   7.0000000e-02   0.0000000e+00   6.6464254e-36   1.4667992e-18   9.8121631e-06   1.1039902e-01   8.8238421e-01
   7.1000000e-02   0.0000000e+00   8.7645467e-37   4.0040061e-19   5.3957544e-06   8.8887440e-02   8.5760706e-01
   7.2000000e-02   0.0000000e+00   1.1385647e-37   1.0774407e-19   2.9271145e-06   7.0742305e-02   8.2965743e-01
   7.3000000e-02   0.0000000e+00   1.4573199e-38   2.8585562e-20   1.5667304e-06   5.5651906e-02   7.9857091e-01
   7.4000000e-02   0.0000000e+00   1.8382342e-39   7.4788179e-21   8.2752630e-07   4.3275984e-02   7.6447338e-01
   7.5000000e-02   0.0000000e+00   2.2854581e-40   1.9298705e-21   4.3138716e-07   3.3265102e-02   7.2758326e-01
   7.6000000e-02   0.0000000e+00   2.8012238e-41   4.9125456e-22   2.2198027e-07   2.5276621e-02   6.8820896e-01
   7.7000000e-02   0.0000000e+00   3.3853078e-42   1.2337881e-22   1.1276806e-07   1.8986913e-02   6.4674140e-01
   7.8000000e-02   0.0000000e+00   4.0345596e-43   3.0577411e-23   5.6564538e-08   1.4099869e-02   6.0364189e-01
   7.9000000e-02   0.0000000e+00   4.7425478e-44   7.4792119e-24   2.8018795e-08   1.0351995e-02   5.5942611e-01
   8.0000000e-02   0.0000000e+00   5.4993727e-45   1.8058147e-24   1.3707599e-08   7.5146142e-03   5.1464498e-01
   8.1000000e-02   0.0000000e+00   6.2916853e-46   4.3044565e-25   6.6242804e-09   5.3937435e-03   4.6986385e-01
   8.2000000e-02   0.0000000e+00   7.1029401e-47   1.0131070e-25   3.1625611e-09   3.8282823e-03   4.2564116e-01
   8.3000000e-02   0.0000000e+00   7.9138897e-48   2.3547606e-26   1.4918274e-09   2.6870652e-03   3.8250797e-01
   8.4000000e-02   0.0000000e+00   8.7033083e-49   5.4057221e-27   6.9539757e-10   1.8652834e-03   3.4094955e-01
   8.5000000e-02   0.0000000e+00   9.4489089e-50   1.2258460e-27   3.2035919e-10   1.2806681e-03   3.0139010e-01
   8.6000000e-02   0.0000000e+00   1.0128400e-50   2.7463237e-28   1.4587609e-10   8.6973529e-04   2.6418118e-01
   8.7000000e-02   0.0000000e+00   1.0720611e-51   6.0793649e-29   6.5663867e-11   5.8429287e-04   2.2959445e-01
   8.8000000e-02   0.0000000e+00   1.1206604e-52   1.3298761e-29   2.9222392e-11   3.8833084e-04   1.9781867e-01
