0	1
0.025	-0.25
0.05	0.0625
0.075	-0.015625
0.1	0.00390625
0.125	-0.0009765625
0.15	0.0002441406
0.175	-6.103515625E-005
0.2	1.52587890625E-005
0.225	-3.814697265625E-006
0.25	9.5367431640625E-007
0.275	-2.38418579101562E-007
0.3	5.96046447753906E-008
0.325	-1.49011611938477E-008
0.35	3.72529029846191E-009
0.375	-9.31322574615479E-010
0.4	2.3283064365387E-010
0.425	-5.82076609134674E-011
0.45	1.45519152283669E-011
0.475	-3.63797880709171E-012
0.5	9.09494701772928E-013
0.525	-2.27373675443232E-013
0.55	5.6843418860808E-014
0.575	-1.4210854715202E-014
0.6	3.5527136788005E-015
0.625	-8.88178419700125E-016
0.65	2.22044604925031E-016
0.675	-5.55111512312578E-017
0.7	1.38777878078145E-017
0.725	-3.46944695195361E-018
0.75	8.67361737988404E-019
0.775	-2.16840434497101E-019
0.8	5.42101086242752E-020
0.825	-1.35525271560688E-020
0.85	3.3881317890172E-021
0.875	-8.470329472543E-022
0.9	2.11758236813575E-022
0.925	-5.29395592033938E-023
0.95	1.32348898008484E-023
0.975	-3.30872245021211E-024
1	8.27180612553028E-025
1.025	-2.06795153138257E-025
1.05	5.16987882845642E-026
1.075	-1.29246970711411E-026
1.1	3.23117426778526E-027
1.125	-8.07793566946316E-028
1.15	2.01948391736579E-028
1.175	-5.04870979341448E-029
1.2	1.26217744835362E-029
1.225	-3.15544362088405E-030
1.25	7.88860905221012E-031
1.275	-1.97215226305253E-031
1.3	4.93038065763132E-032
1.325	-1.23259516440783E-032
1.35	3.08148791101958E-033
1.375	-7.70371977754894E-034
1.4	1.92592994438724E-034
1.425	-4.81482486096809E-035
1.45	1.20370621524202E-035
1.475	-3.00926553810506E-036
1.5	7.52316384526264E-037
1.525	-1.88079096131566E-037
1.55	4.70197740328915E-038
1.575	-1.17549435082229E-038
1.6	2.93873587705572E-039
1.625	-7.3468396926393E-040
1.65	1.83670992315982E-040
1.675	-4.59177480789956E-041
1.7	1.14794370197489E-041
1.725	-2.86985925493723E-042
1.75	7.17464813734306E-043
1.775	-1.79366203433577E-043
1.8	4.48415508583942E-044
1.825	-1.12103877145985E-044
1.85	2.80259692864963E-045
1.875	-7.00649232162409E-046
1.9	1.75162308040602E-046
1.925	-4.37905770101505E-047
1.95	1.09476442525376E-047
1.975	-2.73691106313441E-048
2	6.84227765783602E-049

