0	1
0.00625	0.6875
0.0125	0.47265625
0.01875	0.3249511719
0.025	0.2234039307
0.03125	0.1535902023
0.0375	0.1055932641
0.04375	0.0725953691
0.05	0.0499093162
0.05625	0.0343126549
0.0625	0.0235899503
0.06875	0.0162180908
0.075	0.0111499374
0.08125	0.007665582
0.0875	0.0052700876
0.09375	0.0036231852
0.1	0.0024909398
0.10625	0.0017125211
0.1125	0.0011773583
0.11875	0.0008094338
0.125	0.0005564858
0.13125	0.000382584
0.1375	0.0002630265
0.14375	0.0001808307
0.15	0.0001243211
0.15625	8.54707593830483E-005
0.1625	5.87611470758457E-005
0.16875	4.03982886146439E-005
0.175	2.77738234225677E-005
0.18125	1.90945036030153E-005
0.1875	1.3127471227073E-005
0.19375	9.02513646861269E-006
0.2	6.20478132217123E-006
0.20625	4.26578715899272E-006
0.2125	2.93272867180749E-006
0.21875	2.01625096186765E-006
0.225	1.38617253628401E-006
0.23125	0.000000953
0.2375	6.55183112852989E-007
0.24375	4.5043839008643E-007
0.25	3.09676393184421E-007
0.25625	2.12902520314289E-007
0.2625	1.46370482716074E-007
0.26875	1.00629706867301E-007
0.275	6.91829234712693E-008
0.28125	4.75632598864976E-008
0.2875	3.26997411719671E-008
0.29375	2.24810720557274E-008
0.3	1.54557370383126E-008
0.30625	1.06258192138399E-008
0.3125	7.30525070951493E-009
0.31875	0.000000005
0.325	3.45287240566916E-009
0.33125	2.37384977889755E-009
0.3375	1.63202172299207E-009
0.34375	1.12201493455705E-009
0.35	7.71385267507969E-010
0.35625	5.30327371411729E-010
0.3625	3.64600067845563E-010
0.36875	2.50662546643825E-010
0.375	1.7233050081763E-010
0.38125	1.1847721931212E-010
0.3875	8.14530882770827E-011
0.39375	5.59989981904944E-011
0.4	3.84993112559649E-011
0.40625	2.64682764884759E-011
0.4125	1.81969400858272E-011
0.41875	1.25103963090062E-011
0.425	8.60089746244174E-012
0.43125	5.9131170054287E-012
0.4375	4.06526794123223E-012
0.44375	2.79487170959716E-012
0.45	1.92147430034805E-012
0.45625	1.32101358148928E-012
0.4625	9.08196837273881E-013
0.46875	6.24385325625793E-013
0.475	4.29264911367733E-013
0.48125	2.95119626565316E-013
0.4875	2.02894743263655E-013
0.49375	1.39490135993763E-013
0.5	9.58994684957119E-014
0.50625	6.59308845908019E-014
0.5125	4.53274831561763E-014
0.51875	3.11626446698712E-014
0.525	2.14243182105365E-014
0.53125	1.47292187697438E-014
0.5375	1.01263379041989E-014
0.54375	6.96185730913673E-015
0.55	4.7862769000315E-015
0.55625	3.29056536877165E-015
0.5625	2.26226369103051E-015
0.56875	1.55530628758348E-015
0.575	1.06927307271364E-015
0.58125	7.35125237490628E-016
0.5875	5.05398600774807E-016
0.59375	3.4746153803268E-016
0.6	2.38879807397467E-016
0.60625	1.64229867585759E-016
0.6125	1.12908033965209E-016
0.61875	7.76242733510813E-017
0.625	5.33666879288684E-017
0.63125	3.6689597951097E-017
0.6375	2.52240985913792E-017
0.64375	1.73415677815732E-017
0.65	1.19223278498316E-017
0.65625	8.1966003967592E-018
0.6625	5.63516277277195E-018
0.66875	3.87417440628072E-018
0.675	2.66349490431799E-018
0.68125	1.83115274671862E-018
0.6875	1.25891751336905E-018
0.69375	8.65505790441222E-019
0.7	5.9503523092834E-019
0.70625	4.09086721263234E-019
0.7125	2.81247120868473E-019
0.71875	1.93357395597075E-019
0.725	1.32933209472989E-019
0.73125	9.13915815126802E-020
0.7375	6.28317122899676E-020
0.74375	4.31968021993527E-020
0.75	2.9697801512055E-020
0.75625	2.04172385395378E-020
0.7625	1.40368514959322E-020
0.76875	9.65033540345342E-021
0.775	6.63460558987423E-021
0.78125	4.56129134303853E-021
0.7875	3.13588779833899E-021
0.79375	2.15592286135806E-021
0.8	1.48219696718366E-021
0.80625	1.01901041493877E-021
0.8125	7.00569660270403E-022
0.81875	4.81641641435902E-022
0.825	3.31128628487183E-022
0.83125	2.27650932084938E-022
0.8375	1.56510015808395E-022
0.84375	1.07600635868272E-022
0.85	7.39754371594367E-023
0.85625	5.08581130471127E-023
0.8625	3.496495271989E-023
0.86875	2.40384049949244E-023
0.875	1.65264034340105E-023
0.88125	1.13619023608822E-023
0.8875	7.81130787310653E-024
0.89375	5.37027416276074E-024
0.9	3.69206348689801E-024
0.90625	2.53829364724238E-024
0.9125	1.74507688247914E-024
0.91875	1.19974035670441E-024
0.925	8.24821495234279E-025
0.93125	5.67064777973567E-025
0.9375	3.89857034856827E-025
0.94375	2.68026711464069E-025
0.95	1.84268364131547E-025
0.95625	1.26684500340439E-025
0.9625	8.70955939840516E-026
0.96875	5.98782208640354E-026
0.975	4.11662768440244E-026
0.98125	2.83018153302668E-026
0.9875	1.94574980395584E-026
0.99375	1.33770299021964E-026
1	9.19670805776002E-027
1.00625	6.32273678971001E-027
1.0125	4.34688154292563E-027
1.01875	2.98848106076137E-027
1.025	2.05458072927344E-027
1.03125	1.41252425137549E-027
1.0375	9.71110422820651E-028
1.04375	6.67638415689198E-028
1.05	4.59001410786323E-028
1.05625	3.15563469915597E-028
1.0625	2.16949885566973E-028
1.06875	1.49153046327294E-028
1.075	1.02542719350015E-028
1.08125	7.04981195531351E-029
1.0875	4.84674571927804E-029
1.09375	3.33213768200365E-029
1.1	2.29084465637751E-029
1.10625	1.57495570125954E-029
1.1125	1.08278204461593E-029
1.11875	7.44412655673453E-030
1.125	5.11783700775499E-030
1.13125	3.51851294283156E-030
1.1375	2.41897764819669E-030
1.14375	1.66304713313523E-030
1.15	1.14334490403047E-030
